Set_pos_x,Set_pos_y,Set_pos_z,Drone_pos_x,Drone_pos_y,Drone_pos_z,Com_shoulder,Com_elbow,Com_wrist_p,Com_wrist_r,Com_gripper,Manip_shoulder,Manip_elbow,Manip_wrist_p,Manip_wrist_r,Manip_gripper
57484543 -0,004 0,672 0,428 -0,109 0,664 0,363 -100 -42 -46 -90 38 
57484631 -0,001 0,672 0,428 -0,107 0,664 0,363 -100 -42 -46 -90 38 
57484732 0,008 0,673 0,428 -0,105 0,664 0,362 -100 -41 -46 -90 38 
57484839 0,013 0,673 0,428 -0,100 0,665 0,363 -100 -41 -46 -90 38 -98.00 -45.00 -44.00 -89.00 25.00
57484938 0,018 0,673 0,428 -0,097 0,667 0,367 -100 -41 -46 -90 38 
57485045 0,024 0,673 0,428 -0,090 0,670 0,375 -100 -41 -46 -90 38 -98.00 -45.00 -44.00 -89.00 25.00
57485171 0,028 0,674 0,428 -0,070 0,681 0,402 -100 -41 -46 -90 38 -99.00 -45.00 -44.00 -89.00 25.00
57485245 0,028 0,674 0,428 -0,055 0,683 0,413 -100 -41 -46 -90 38 -99.00 -45.00 -44.00 -89.00 25.00
57485357 0,028 0,674 0,428 -0,027 0,678 0,427 -100 -41 -46 -90 38 -100.00 -44.00 -44.00 -89.00 25.00
57485425 0,028 0,674 0,428 -0,016 0,674 0,431 -100 -41 -46 -90 38 
57485524 0,028 0,674 0,428 0,009 0,667 0,436 -100 -41 -46 -90 38 
57485623 0,028 0,674 0,428 0,016 0,664 0,436 -99 -41 -45 -90 38 
57485781 0,028 0,674 0,428 0,057 0,652 0,433 -100 -41 -46 -90 38 
57485909 0,028 0,674 0,428 0,069 0,649 0,429 -100 -41 -46 -90 38 -100.00 -44.00 -44.00 -89.00 25.00
57485945 0,028 0,674 0,428 0,072 0,649 0,428 -101 -41 -46 -90 38 
57486105 0,028 0,674 0,428 0,082 0,648 0,423 -101 -41 -46 -90 38 -100.00 -44.00 -44.00 -89.00 25.00
57486194 0,028 0,674 0,428 0,087 0,648 0,420 -101 -40 -46 -90 38 
57486304 0,028 0,674 0,428 0,089 0,647 0,417 -101 -40 -46 -90 38 
57486394 0,028 0,674 0,428 0,091 0,648 0,415 -101 -41 -46 -90 38 
57486492 0,028 0,674 0,428 0,092 0,651 0,414 -101 -41 -46 -90 38 
57486585 0,028 0,674 0,428 0,091 0,655 0,415 -101 -41 -46 -90 38 -101.00 -42.00 -44.00 -89.00 25.00
57486665 0,028 0,674 0,428 0,089 0,658 0,416 -101 -41 -46 -90 38 
57486772 0,028 0,674 0,428 0,087 0,662 0,419 -100 -41 -46 -90 38 
57486910 0,028 0,674 0,428 0,083 0,668 0,423 -100 -41 -46 -90 38 
57487000 0,028 0,674 0,428 0,081 0,670 0,426 -100 -41 -46 -90 38 
57487087 0,028 0,674 0,428 0,078 0,673 0,431 -100 -41 -46 -90 38 
57487212 0,028 0,674 0,428 0,075 0,675 0,436 -100 -41 -46 -90 38 
57487306 0,028 0,674 0,428 0,071 0,676 0,442 -99 -41 -45 -90 38 
57487392 0,028 0,674 0,428 0,069 0,676 0,445 -99 -40 -45 -90 38 
57487505 0,028 0,674 0,428 0,066 0,675 0,450 -99 -40 -44 -90 38 
57487563 0,028 0,674 0,428 0,066 0,675 0,452 -99 -40 -45 -90 38 -100.00 -42.00 -44.00 -89.00 25.00
57487712 0,028 0,674 0,428 0,062 0,674 0,457 -99 -40 -44 -90 38 -100.00 -42.00 -44.00 -89.00 25.00
57487788 0,028 0,674 0,428 0,060 0,674 0,460 -99 -40 -44 -90 38 
57487920 0,034 0,676 0,427 0,058 0,675 0,461 -99 -40 -45 -90 38 
57488073 0,041 0,684 0,427 0,056 0,678 0,461 -99 -40 -44 -90 38 -100.00 -42.00 -42.00 -89.00 25.00
57488124 0,044 0,688 0,427 0,056 0,678 0,460 -99 -40 -44 -90 38 -100.00 -42.00 -42.00 -89.00 25.00
57488255 0,049 0,693 0,427 0,056 0,679 0,457 -99 -40 -44 -90 38 -100.00 -42.00 -42.00 -89.00 25.00
57488392 0,056 0,702 0,427 0,056 0,679 0,452 -99 -40 -44 -90 38 -100.00 -42.00 -42.00 -89.00 25.00
57488473 0,060 0,707 0,427 0,056 0,679 0,451 -99 -40 -45 -90 38 
57488576 0,064 0,713 0,427 0,056 0,680 0,445 -99 -41 -45 -90 38 
57488630 0,067 0,716 0,427 0,056 0,681 0,442 -99 -41 -45 -90 38 
57488806 0,075 0,725 0,426 0,056 0,683 0,429 -99 -41 -45 -90 38 -100.00 -42.00 -42.00 -89.00 25.00
57488922 0,080 0,731 0,426 0,056 0,685 0,420 -99 -41 -45 -90 38 
57488977 0,083 0,735 0,426 0,057 0,685 0,415 -99 -41 -45 -90 38 
57489115 0,089 0,743 0,426 0,058 0,685 0,405 -99 -41 -45 -90 38 
57489196 0,092 0,745 0,426 0,058 0,685 0,403 -99 -41 -45 -90 38 
57489322 0,098 0,753 0,426 0,060 0,686 0,393 -99 -41 -45 -90 38 
57489410 0,101 0,757 0,426 0,061 0,688 0,385 -99 -41 -45 -90 38 
57489508 0,107 0,760 0,426 0,062 0,689 0,382 -99 -41 -45 -90 38 
57489605 0,110 0,760 0,426 0,064 0,690 0,377 -99 -41 -45 -90 38 
57489727 0,117 0,760 0,426 0,067 0,692 0,373 -99 -41 -45 -90 38 
57489813 0,120 0,760 0,425 0,070 0,695 0,371 -99 -41 -45 -90 38 
57489920 0,125 0,760 0,425 0,073 0,697 0,369 -99 -41 -45 -90 38 
57490005 0,129 0,760 0,425 0,076 0,701 0,369 -99 -41 -45 -90 38 
57490107 0,134 0,761 0,425 0,080 0,704 0,369 -99 -41 -45 -90 38 
57490228 0,139 0,761 0,425 0,084 0,708 0,370 -99 -41 -45 -90 38 
57490289 0,142 0,761 0,425 0,088 0,711 0,371 -99 -41 -45 -90 38 
57490429 0,150 0,761 0,425 0,096 0,715 0,374 -99 -41 -45 -90 38 
57490522 0,154 0,761 0,425 0,100 0,717 0,376 -100 -41 -45 -90 38 
57490625 0,159 0,762 0,425 0,105 0,719 0,378 -99 -41 -45 -90 38 
57490735 0,163 0,762 0,425 0,108 0,721 0,380 -99 -41 -45 -90 38 
57490804 0,167 0,762 0,425 0,111 0,721 0,381 -99 -41 -45 -90 38 
57490945 0,167 0,762 0,425 0,119 0,722 0,387 -99 -41 -45 -90 38 -100.00 -42.00 -42.00 -89.00 25.00
57491029 0,167 0,762 0,425 0,120 0,721 0,388 -99 -41 -45 -90 38 
57491138 0,167 0,762 0,425 0,125 0,720 0,393 -99 -40 -45 -90 38 
57491258 0,167 0,762 0,425 0,127 0,720 0,395 -99 -40 -44 -90 38 
57491322 0,167 0,762 0,425 0,129 0,720 0,398 -99 -40 -44 -90 38 
57491414 0,167 0,762 0,425 0,131 0,721 0,402 -99 -41 -44 -90 38 
57491473 0,167 0,762 0,425 0,131 0,721 0,403 -99 -41 -45 -90 38 -100.00 -42.00 -42.00 -89.00 25.00
57491623 0,167 0,762 0,425 0,132 0,724 0,411 -99 -40 -45 -90 38 
57491770 0,167 0,762 0,425 0,133 0,727 0,418 -99 -41 -45 -90 38 -100.00 -42.00 -42.00 -89.00 25.00
57491830 0,167 0,762 0,425 0,133 0,727 0,418 -99 -41 -45 -90 38 -100.00 -42.00 -42.00 -89.00 25.00
57491922 0,167 0,762 0,425 0,132 0,732 0,427 -99 -41 -45 -90 38 
57492004 0,167 0,762 0,425 0,132 0,735 0,430 -99 -41 -45 -90 38 -100.00 -42.00 -42.00 -89.00 25.00
57492116 0,167 0,762 0,425 0,131 0,737 0,435 -99 -41 -45 -90 38 
57492280 0,167 0,762 0,425 0,131 0,740 0,441 -99 -41 -45 -90 38 
57492340 0,167 0,762 0,425 0,131 0,742 0,444 -99 -41 -45 -90 38 
57492437 0,167 0,762 0,425 0,131 0,745 0,448 -99 -41 -45 -90 38 
57492505 0,167 0,762 0,425 0,132 0,747 0,450 -98 -41 -45 -90 38 
57492643 0,159 0,762 0,425 0,135 0,750 0,454 -98 -42 -45 -90 38 
57492769 0,155 0,761 0,425 0,137 0,751 0,456 -98 -42 -45 -90 38 
57492837 0,151 0,761 0,425 0,140 0,751 0,457 -98 -42 -45 -90 38 
57492939 0,146 0,761 0,425 0,146 0,750 0,460 -98 -42 -45 -90 38 
57492995 0,142 0,761 0,425 0,147 0,749 0,461 -97 -42 -45 -90 38 
57493157 0,133 0,761 0,425 0,154 0,746 0,464 -97 -43 -45 -90 38 
57493274 0,129 0,760 0,425 0,155 0,745 0,464 -97 -43 -45 -90 38 
57493346 0,124 0,760 0,425 0,164 0,736 0,467 -97 -43 -44 -90 38 
57493452 0,119 0,760 0,425 0,167 0,731 0,468 -97 -43 -44 -90 38 
57493585 0,111 0,760 0,426 0,170 0,725 0,469 -96 -43 -44 -90 38 
57493641 0,108 0,760 0,426 0,172 0,723 0,469 -96 -43 -44 -90 38 
57493705 0,105 0,759 0,426 0,173 0,722 0,468 -96 -43 -44 -90 38 -98.00 -44.00 -43.00 -89.00 25.00
57493874 0,096 0,759 0,426 0,170 0,718 0,464 -96 -43 -44 -90 38 
57494005 0,089 0,759 0,426 0,166 0,717 0,462 -97 -43 -45 -90 38 
57494043 0,087 0,759 0,426 0,165 0,717 0,461 -97 -43 -45 -90 38 
57494176 0,080 0,759 0,426 0,159 0,717 0,458 -97 -43 -45 -90 38 
57494238 0,077 0,758 0,426 0,156 0,718 0,456 -97 -43 -45 -90 38 -97.00 -44.00 -42.00 -89.00 25.00
57494413 0,068 0,758 0,426 0,140 0,726 0,447 -97 -43 -45 -90 38 
57494524 0,063 0,758 0,427 0,130 0,731 0,442 -97 -43 -45 -90 38 
57494568 0,060 0,758 0,427 0,130 0,731 0,442 -97 -43 -45 -90 38 
57494718 0,051 0,757 0,427 0,117 0,736 0,436 -97 -43 -45 -90 38 
57494798 0,049 0,757 0,427 0,114 0,737 0,435 -97 -44 -46 -90 38 
57494924 0,040 0,757 0,427 0,094 0,742 0,426 -97 -44 -45 -90 38 
57495035 0,033 0,757 0,427 0,091 0,743 0,425 -97 -44 -46 -90 38 
57495120 0,029 0,757 0,427 0,082 0,743 0,422 -97 -44 -46 -90 38 -97.00 -44.00 -42.00 -89.00 25.00
57495211 0,024 0,756 0,427 0,074 0,744 0,419 -97 -44 -46 -90 38 -97.00 -45.00 -43.00 -89.00 25.00
57495355 0,016 0,756 0,428 0,063 0,744 0,415 -97 -44 -46 -90 38 -97.00 -45.00 -43.00 -89.00 25.00
57495438 0,011 0,756 0,428 0,057 0,744 0,413 -97 -44 -46 -90 38 
57495526 0,006 0,756 0,428 0,046 0,746 0,411 -97 -44 -46 -90 38 
57495619 0,001 0,755 0,428 0,037 0,748 0,409 -97 -44 -46 -90 38 
57495719 -0,005 0,755 0,428 0,032 0,749 0,409 -97 -44 -47 -90 38 
57495832 -0,009 0,755 0,428 0,025 0,752 0,408 -97 -44 -47 -90 38 
57495892 -0,014 0,755 0,428 0,023 0,753 0,408 -97 -45 -47 -90 38 -97.00 -45.00 -43.00 -89.00 25.00
57496009 -0,022 0,755 0,428 0,014 0,758 0,410 -97 -44 -46 -90 38 
57496141 -0,029 0,754 0,428 0,009 0,761 0,412 -97 -44 -46 -90 38 
57496254 -0,035 0,754 0,429 0,004 0,763 0,414 -97 -45 -46 -90 38 
57496342 -0,040 0,754 0,429 0,001 0,766 0,418 -97 -45 -46 -90 38 -97.00 -45.00 -44.00 -89.00 25.00
57496406 -0,045 0,754 0,429 -0,001 0,766 0,419 -96 -45 -46 -90 38 
57496544 -0,050 0,753 0,429 -0,004 0,766 0,423 -97 -45 -46 -90 38 
57496607 -0,054 0,753 0,429 -0,007 0,763 0,428 -97 -45 -46 -90 38 
57496734 -0,061 0,753 0,429 -0,008 0,761 0,430 -97 -45 -47 -90 38 
57496793 -0,064 0,753 0,429 -0,008 0,760 0,431 -97 -45 -47 -90 38 -97.00 -46.00 -44.00 -89.00 25.00
57496932 -0,072 0,753 0,429 -0,008 0,751 0,437 -97 -45 -47 -90 38 
57497023 -0,075 0,752 0,429 -0,008 0,745 0,440 -97 -45 -47 -90 38 -97.00 -46.00 -44.00 -89.00 25.00
57497161 -0,083 0,752 0,430 -0,008 0,734 0,445 -97 -45 -47 -90 38 
57497258 -0,088 0,752 0,430 -0,008 0,729 0,447 -97 -45 -46 -90 38 
57497341 -0,093 0,752 0,430 -0,008 0,728 0,448 -97 -45 -47 -90 38 
57497479 -0,100 0,751 0,430 -0,011 0,724 0,449 -97 -45 -47 -90 38 -97.00 -46.00 -44.00 -89.00 25.00
57497560 -0,104 0,751 0,430 -0,012 0,723 0,449 -97 -45 -47 -90 38 
57497653 -0,110 0,751 0,430 -0,014 0,723 0,449 -97 -45 -47 -90 38 -97.00 -46.00 -44.00 -89.00 25.00
57497771 -0,117 0,751 0,430 -0,021 0,725 0,448 -97 -45 -47 -90 38 
57497860 -0,121 0,751 0,430 -0,025 0,728 0,446 -97 -45 -47 -90 38 
57497942 -0,128 0,750 0,430 -0,027 0,729 0,446 -97 -44 -47 -90 38 
57498059 -0,134 0,750 0,431 -0,034 0,736 0,443 -97 -44 -47 -90 38 
57498098 -0,136 0,750 0,431 -0,034 0,736 0,443 -97 -44 -47 -90 38 
57498280 -0,145 0,750 0,431 -0,048 0,747 0,439 -97 -44 -47 -90 38 -97.00 -46.00 -44.00 -89.00 25.00
57498369 -0,150 0,750 0,431 -0,055 0,752 0,437 -97 -44 -47 -90 38 
57498468 -0,156 0,749 0,431 -0,063 0,757 0,436 -97 -44 -46 -90 38 
57498581 -0,161 0,749 0,431 -0,072 0,762 0,436 -97 -45 -47 -90 38 
57498650 -0,165 0,749 0,431 -0,080 0,765 0,436 -97 -45 -47 -90 38 -97.00 -46.00 -44.00 -89.00 25.00
57498785 -0,174 0,749 0,431 -0,086 0,767 0,438 -97 -45 -46 -90 38 
57498872 -0,178 0,748 0,431 -0,096 0,767 0,442 -97 -45 -47 -90 38 -97.00 -46.00 -44.00 -89.00 25.00
57498958 -0,185 0,748 0,432 -0,101 0,767 0,445 -97 -45 -47 -90 38 
57499056 -0,189 0,748 0,432 -0,105 0,766 0,448 -97 -45 -47 -90 38 
57499157 -0,194 0,748 0,432 -0,109 0,766 0,452 -97 -45 -47 -90 38 -97.00 -46.00 -44.00 -89.00 25.00
57499307 -0,203 0,747 0,432 -0,116 0,765 0,459 -97 -45 -47 -90 38 -97.00 -46.00 -44.00 -89.00 25.00
57499405 -0,208 0,747 0,432 -0,122 0,763 0,468 -97 -45 -47 -90 38 
57499471 -0,211 0,747 0,432 -0,126 0,762 0,475 -97 -45 -47 -90 38 
57499526 -0,215 0,747 0,432 -0,128 0,761 0,480 -97 -45 -47 -90 38 
57499704 -0,224 0,747 0,432 -0,132 0,758 0,491 -97 -45 -47 -90 38 
57499793 -0,230 0,746 0,432 -0,133 0,757 0,492 -97 -45 -47 -90 38 
57499877 -0,236 0,746 0,433 -0,133 0,757 0,494 -97 -46 -48 -90 38 
57500004 -0,243 0,746 0,433 -0,138 0,755 0,503 -97 -46 -48 -90 38 
57500061 -0,246 0,746 0,433 -0,138 0,755 0,503 -97 -46 -48 -90 38 
57500246 -0,256 0,745 0,433 -0,147 0,753 0,506 -97 -46 -48 -90 38 -97.00 -46.00 -44.00 -89.00 25.00
57500350 -0,261 0,745 0,433 -0,153 0,753 0,504 -97 -46 -47 -90 38 
57500401 -0,265 0,745 0,433 -0,155 0,753 0,503 -97 -46 -47 -90 38 
57500551 -0,274 0,745 0,433 -0,165 0,758 0,494 -96 -46 -47 -90 38 -97.00 -46.00 -44.00 -89.00 25.00
57500637 -0,279 0,744 0,433 -0,171 0,763 0,487 -96 -46 -47 -90 38 
57500743 -0,284 0,744 0,434 -0,175 0,765 0,481 -96 -46 -47 -90 38 -97.00 -47.00 -45.00 -89.00 25.00
57500842 -0,290 0,744 0,434 -0,185 0,770 0,469 -96 -45 -47 -90 38 
57500974 -0,298 0,744 0,434 -0,193 0,773 0,459 -96 -45 -47 -90 38 -97.00 -47.00 -45.00 -89.00 25.00
57501074 -0,304 0,743 0,434 -0,202 0,776 0,444 -96 -45 -47 -90 38 -97.00 -47.00 -45.00 -89.00 25.00
57501158 -0,309 0,743 0,434 -0,207 0,776 0,438 -96 -46 -47 -90 38 
57501274 -0,316 0,743 0,434 -0,214 0,776 0,427 -96 -46 -47 -90 38 
57501360 -0,321 0,743 0,434 -0,223 0,775 0,412 -96 -46 -47 -90 38 
57501445 -0,326 0,743 0,434 -0,227 0,775 0,406 -96 -46 -47 -90 38 
57501574 -0,333 0,742 0,435 -0,236 0,774 0,392 -96 -46 -47 -90 38 
57501630 -0,336 0,742 0,435 -0,238 0,774 0,389 -96 -46 -48 -90 38 
57501761 -0,344 0,742 0,435 -0,250 0,771 0,371 -96 -47 -48 -90 38 
57501803 -0,346 0,742 0,435 -0,250 0,771 0,371 -97 -47 -48 -90 38 
57501945 -0,355 0,741 0,435 -0,254 0,769 0,365 -97 -47 -48 -90 38 
57502049 -0,359 0,741 0,435 -0,268 0,764 0,347 -96 -47 -48 -90 38 -97.00 -47.00 -45.00 -89.00 25.00
57502130 -0,366 0,741 0,435 -0,272 0,761 0,342 -96 -47 -48 -90 38 
57502259 -0,373 0,741 0,435 -0,282 0,755 0,333 -96 -47 -48 -90 38 
57502377 -0,379 0,741 0,435 -0,290 0,750 0,327 -96 -47 -48 -90 38 
57502451 -0,383 0,740 0,435 -0,292 0,748 0,327 -96 -47 -48 -90 38 
57502506 -0,386 0,740 0,436 -0,295 0,746 0,326 -96 -47 -48 -90 38 
57502676 -0,396 0,740 0,436 -0,305 0,742 0,327 -96 -47 -48 -90 38 
57502771 -0,401 0,740 0,436 -0,310 0,741 0,330 -96 -48 -48 -90 38 
57502875 -0,407 0,739 0,436 -0,314 0,741 0,332 -96 -48 -48 -90 38 
57502991 -0,411 0,739 0,436 -0,320 0,743 0,339 -96 -47 -48 -90 38 
57503044 -0,415 0,739 0,436 -0,325 0,746 0,346 -96 -47 -48 -90 38 
57503144 -0,421 0,739 0,436 -0,332 0,752 0,357 -96 -47 -48 -90 38 
57503269 -0,428 0,739 0,436 -0,337 0,756 0,367 -95 -47 -48 -90 38 
57503368 -0,433 0,738 0,436 -0,340 0,758 0,373 -95 -47 -48 -90 38 
57503453 -0,438 0,738 0,437 -0,346 0,760 0,388 -95 -47 -47 -90 38 
57503543 -0,443 0,738 0,437 -0,349 0,760 0,395 -95 -47 -47 -90 38 
57503656 -0,448 0,738 0,437 -0,354 0,757 0,409 -96 -47 -48 -90 38 
57503705 -0,451 0,738 0,437 -0,356 0,756 0,412 -96 -47 -48 -90 38 -96.00 -48.00 -45.00 -89.00 25.00
57503850 -0,460 0,737 0,437 -0,363 0,749 0,433 -96 -47 -48 -90 38 
57503937 -0,464 0,737 0,437 -0,367 0,745 0,442 -96 -47 -48 -90 38 -96.00 -48.00 -45.00 -89.00 25.00
57504042 -0,470 0,737 0,437 -0,374 0,738 0,457 -96 -47 -48 -90 38 
57504161 -0,476 0,737 0,437 -0,377 0,737 0,462 -97 -47 -49 -90 38 
57504250 -0,481 0,737 0,437 -0,384 0,733 0,473 -97 -47 -49 -90 38 
57504377 -0,488 0,736 0,438 -0,401 0,726 0,491 -97 -47 -49 -90 38 
57504436 -0,491 0,736 0,438 -0,404 0,725 0,493 -97 -47 -49 -90 38 
57504570 -0,498 0,736 0,438 -0,422 0,720 0,504 -97 -47 -49 -90 38 
57504624 -0,501 0,736 0,438 -0,426 0,719 0,505 -97 -47 -49 -90 38 
57504752 -0,508 0,735 0,438 -0,448 0,717 0,510 -97 -47 -49 -90 38 
57504790 -0,511 0,735 0,438 -0,452 0,717 0,511 -97 -47 -49 -90 38 
57504951 -0,519 0,735 0,438 -0,471 0,716 0,511 -97 -47 -49 -90 38 
57505085 -0,526 0,735 0,438 -0,496 0,713 0,508 -97 -47 -49 -90 38 
57505138 -0,528 0,735 0,438 -0,500 0,713 0,507 -97 -46 -49 -90 38 
57505271 -0,535 0,734 0,439 -0,518 0,710 0,502 -97 -46 -49 -90 38 
57505335 -0,538 0,734 0,439 -0,525 0,709 0,500 -98 -46 -49 -90 38 -96.00 -48.00 -45.00 -89.00 25.00
57505418 -0,542 0,734 0,439 -0,533 0,707 0,497 -98 -46 -49 -90 38 -97.00 -48.00 -47.00 -89.00 25.00
57505513 -0,547 0,734 0,439 -0,540 0,706 0,494 -98 -46 -48 -90 38 
57505668 -0,555 0,734 0,439 -0,555 0,702 0,485 -98 -45 -48 -90 38 
57505796 -0,562 0,733 0,439 -0,559 0,702 0,479 -98 -45 -48 -90 38 
57505856 -0,563 0,733 0,439 -0,560 0,702 0,478 -98 -45 -48 -90 38 -98.00 -48.00 -47.00 -89.00 25.00
57505995 -0,563 0,733 0,439 -0,560 0,704 0,471 -99 -45 -48 -90 38 
57506083 -0,563 0,733 0,439 -0,558 0,707 0,466 -98 -45 -48 -90 38 
57506175 -0,563 0,733 0,439 -0,556 0,709 0,462 -98 -45 -48 -90 38 -98.00 -48.00 -47.00 -89.00 25.00
57506285 -0,563 0,733 0,439 -0,549 0,712 0,451 -98 -45 -48 -90 38 
57506416 -0,563 0,733 0,439 -0,541 0,714 0,440 -98 -45 -48 -90 38 
57506523 -0,563 0,733 0,439 -0,536 0,715 0,433 -98 -45 -48 -90 38 
57506617 -0,563 0,733 0,439 -0,524 0,715 0,420 -99 -45 -48 -90 38 
57506720 -0,563 0,733 0,439 -0,517 0,714 0,410 -99 -44 -48 -90 38 
57506828 -0,563 0,733 0,439 -0,512 0,712 0,402 -99 -44 -48 -90 38 
57506886 -0,563 0,733 0,439 -0,507 0,711 0,394 -99 -44 -49 -90 38 
57506988 -0,563 0,733 0,439 -0,500 0,708 0,378 -99 -44 -49 -90 38 
57507102 -0,563 0,733 0,439 -0,497 0,707 0,366 -99 -45 -49 -90 38 -99.00 -47.00 -47.00 -89.00 25.00
57507194 -0,563 0,733 0,439 -0,496 0,707 0,358 -99 -44 -49 -90 38 
57507290 -0,563 0,733 0,439 -0,496 0,708 0,346 -99 -45 -49 -90 38 
57507360 -0,563 0,733 0,439 -0,497 0,708 0,344 -99 -45 -49 -90 38 -99.00 -47.00 -47.00 -89.00 25.00
57507452 -0,563 0,733 0,439 -0,500 0,708 0,336 -99 -45 -49 -90 38 
57507555 -0,563 0,733 0,439 -0,503 0,708 0,334 -99 -45 -49 -90 38 
57507681 -0,563 0,733 0,439 -0,510 0,709 0,333 -98 -45 -48 -90 38 
57507810 -0,563 0,733 0,439 -0,516 0,709 0,338 -98 -45 -48 -90 38 
57507867 -0,563 0,733 0,439 -0,522 0,709 0,345 -98 -45 -48 -90 38 
57508024 -0,563 0,733 0,439 -0,528 0,710 0,355 -98 -45 -48 -90 38 
57508121 -0,563 0,733 0,439 -0,535 0,713 0,372 -98 -45 -48 -90 38 
57508228 -0,563 0,733 0,439 -0,540 0,717 0,387 -98 -45 -48 -90 38 
57508312 -0,563 0,733 0,439 -0,544 0,720 0,404 -98 -45 -48 -90 38 
57508415 -0,563 0,733 0,439 -0,547 0,723 0,419 -98 -46 -48 -90 38 
57508534 -0,563 0,733 0,439 -0,549 0,724 0,430 -98 -46 -49 -90 38 -99.00 -47.00 -47.00 -89.00 25.00
57508597 -0,563 0,733 0,439 -0,552 0,724 0,445 -98 -46 -49 -90 38 -98.00 -47.00 -47.00 -89.00 25.00
57508725 -0,563 0,733 0,439 -0,557 0,721 0,464 -98 -47 -50 -90 38 
57508810 -0,563 0,733 0,439 -0,558 0,717 0,474 -98 -48 -52 -90 38 
57508889 -0,563 0,733 0,439 -0,558 0,709 0,488 -98 -50 -53 -90 38 -98.00 -47.00 -47.00 -89.00 25.00
57509019 -0,563 0,733 0,439 -0,554 0,690 0,507 -97 -50 -53 -90 38 -98.00 -47.00 -47.00 -89.00 25.00
57509074 -0,563 0,733 0,439 -0,554 0,690 0,507 -98 -51 -53 -90 38 -98.00 -48.00 -49.00 -89.00 25.00
57509229 -0,563 0,733 0,439 -0,542 0,652 0,525 -98 -50 -53 -90 38 -98.00 -49.00 -51.00 -89.00 25.00
57509334 -0,563 0,733 0,439 -0,531 0,619 0,536 -98 -50 -53 -90 38 
57509410 -0,563 0,733 0,439 -0,527 0,605 0,540 -98 -50 -53 -90 38 -98.00 -52.00 -51.00 -89.00 25.00
57509525 -0,563 0,733 0,439 -0,522 0,580 0,544 -98 -50 -54 -90 38 
57509643 -0,563 0,733 0,439 -0,519 0,551 0,546 -98 -50 -53 -90 38 
57509738 -0,563 0,733 0,439 -0,519 0,541 0,546 -98 -50 -53 -90 38 
57509829 -0,563 0,733 0,439 -0,525 0,530 0,541 -99 -49 -53 -90 38 
57509927 -0,563 0,733 0,439 -0,530 0,533 0,537 -99 -49 -53 -90 38 -98.00 -52.00 -51.00 -89.00 25.00
57510015 -0,563 0,733 0,439 -0,539 0,542 0,532 -99 -50 -54 -90 38 -98.00 -52.00 -51.00 -89.00 25.00
57510109 -0,563 0,733 0,439 -0,548 0,559 0,525 -99 -48 -52 -90 38 
57510240 -0,563 0,733 0,439 -0,557 0,584 0,514 -99 -49 -52 -90 38 
57510296 -0,563 0,733 0,439 -0,561 0,596 0,508 -99 -49 -52 -90 38 -99.00 -52.00 -51.00 -89.00 25.00
57510460 -0,563 0,733 0,439 -0,584 0,663 0,472 -99 -48 -52 -90 38 
57510586 -0,563 0,733 0,439 -0,594 0,697 0,450 -99 -48 -52 -90 38 
57510653 -0,560 0,733 0,439 -0,600 0,716 0,437 -99 -47 -51 -90 38 
57510760 -0,555 0,734 0,439 -0,608 0,747 0,412 -99 -48 -52 -90 38 
57510820 -0,553 0,734 0,439 -0,611 0,762 0,398 -99 -48 -52 -90 38 
57510988 -0,544 0,734 0,439 -0,612 0,795 0,360 -99 -48 -52 -90 38 -99.00 -51.00 -51.00 -89.00 25.00
57511103 -0,538 0,734 0,439 -0,606 0,810 0,333 -99 -48 -52 -90 38 
57511158 -0,535 0,734 0,439 -0,601 0,816 0,320 -100 -49 -53 -90 38 
57511254 -0,529 0,735 0,438 -0,597 0,820 0,310 -100 -48 -53 -90 38 
57511356 -0,523 0,735 0,438 -0,587 0,825 0,294 -100 -48 -53 -90 38 -99.00 -49.00 -49.00 -89.00 25.00
57511477 -0,518 0,735 0,438 -0,571 0,829 0,278 -100 -48 -53 -90 38 
57511530 -0,513 0,735 0,438 -0,571 0,829 0,278 -100 -48 -53 -90 38 -99.00 -49.00 -50.00 -89.00 25.00
57511686 -0,504 0,736 0,438 -0,545 0,828 0,264 -100 -48 -53 -90 38 
57511772 -0,499 0,736 0,438 -0,545 0,828 0,264 -101 -48 -54 -90 38 
57511883 -0,492 0,736 0,438 -0,517 0,819 0,264 -101 -48 -54 -90 38 
57511990 -0,487 0,736 0,438 -0,509 0,815 0,268 -101 -48 -54 -90 38 -100.00 -49.00 -51.00 -89.00 25.00
57512053 -0,483 0,736 0,437 -0,495 0,808 0,275 -102 -48 -55 -90 38 
57512217 -0,473 0,737 0,437 -0,472 0,796 0,295 -102 -48 -55 -90 38 
57512302 -0,468 0,737 0,437 -0,465 0,793 0,303 -101 -48 -54 -90 38 
57512391 -0,461 0,737 0,437 -0,458 0,790 0,312 -101 -48 -54 -90 38 
57512488 -0,456 0,737 0,437 -0,442 0,785 0,336 -101 -48 -54 -90 38 
57512542 -0,453 0,738 0,437 -0,431 0,783 0,355 -101 -48 -54 -90 38 
57512717 -0,442 0,738 0,437 -0,419 0,780 0,379 -101 -48 -54 -90 38 
57512800 -0,436 0,738 0,437 -0,413 0,779 0,392 -101 -47 -53 -90 38 
57512900 -0,431 0,738 0,436 -0,404 0,778 0,415 -100 -47 -52 -90 38 
