Set_pos_x,Set_pos_y,Set_pos_z,Drone_pos_x,Drone_pos_y,Drone_pos_z,Com_shoulder,Com_elbow,Com_wrist_p,Com_wrist_r,Com_gripper,Manip_shoulder,Manip_elbow,Manip_wrist_p,Manip_wrist_r,Manip_gripper

-0,003 0,757 0,506 0,197 0,707 0,625 -101 -44 -50 -90 38  -100.00 -47.00 -49.00 -89.00 25.00 263 2185351

-0,003 0,757 0,506 0,194 0,708 0,620 -101 -44 -50 -90 38  -100.00 -47.00 -48.00 -89.00 25.00 257 2185426

-0,003 0,757 0,506 0,194 0,708 0,620 -101 -44 -50 -90 38  
-0,003 0,757 0,506 0,183 0,712 0,603 -101 -44 -50 -90 38  
-0,003 0,757 0,506 0,172 0,714 0,591 -101 -44 -50 -90 38  -101.00 -47.00 -48.00 -89.00 25.00 2393 2185698

-0,003 0,757 0,506 0,163 0,716 0,579 -101 -44 -50 -90 38  -102.00 -47.00 -48.00 -88.00 25.00 255 2185836

-0,003 0,757 0,506 0,158 0,715 0,573 -101 -45 -50 -90 38  -102.00 -47.00 -49.00 -89.00 25.00 292 2185975

0,002 0,762 0,498 0,153 0,714 0,565 -101 -45 -50 -90 38  
0,008 0,768 0,490 0,150 0,712 0,559 -101 -45 -51 -90 38  -102.00 -46.00 -48.00 -89.00 25.00 259 2186196

0,013 0,774 0,481 0,150 0,712 0,554 -101 -45 -51 -90 38  
0,017 0,778 0,475 0,149 0,712 0,549 -101 -45 -51 -90 38  
0,024 0,784 0,465 0,151 0,712 0,546 -101 -45 -51 -90 38  -102.00 -46.00 -48.00 -89.00 25.00 295 2186460

0,030 0,791 0,454 0,155 0,712 0,544 -101 -46 -51 -90 38  
0,034 0,796 0,447 0,156 0,712 0,544 -100 -46 -51 -90 38  
0,040 0,801 0,438 0,164 0,711 0,545 -100 -46 -51 -90 38  
0,046 0,808 0,427 0,172 0,712 0,545 -100 -46 -51 -90 38  
0,050 0,813 0,420 0,176 0,715 0,546 -99 -46 -51 -90 38  
0,054 0,816 0,414 0,181 0,720 0,546 -99 -46 -50 -90 38  
0,060 0,823 0,403 0,186 0,728 0,546 -99 -46 -51 -90 38  -101.00 -47.00 -48.00 -89.00 25.00 274 2187154

0,059 0,829 0,393 0,188 0,734 0,545 -99 -47 -51 -90 38  -100.00 -47.00 -48.00 -89.00 25.00 278 2187321

0,059 0,829 0,383 0,189 0,744 0,540 -99 -46 -51 -90 38  -100.00 -47.00 -48.00 -89.00 25.00 262 2187395

0,060 0,829 0,378 0,189 0,747 0,538 -99 -47 -51 -90 38  
0,060 0,829 0,365 0,186 0,758 0,529 -99 -47 -51 -90 38  
0,060 0,829 0,365 0,183 0,764 0,524 -99 -47 -51 -90 38  -100.00 -48.00 -48.00 -89.00 25.00 263 2187678

0,060 0,829 0,365 0,174 0,775 0,512 -99 -47 -51 -90 38  
0,060 0,829 0,365 0,165 0,783 0,503 -99 -47 -51 -90 38  
0,060 0,829 0,365 0,155 0,789 0,493 -98 -47 -51 -90 38  
0,060 0,829 0,365 0,148 0,793 0,485 -98 -48 -51 -90 38  
0,060 0,829 0,365 0,137 0,799 0,475 -98 -48 -51 -90 38  -100.00 -48.00 -48.00 -89.00 25.00 253 2188163

0,060 0,829 0,365 0,122 0,803 0,465 -98 -48 -51 -90 38  -99.00 -48.00 -48.00 -89.00 25.00 259 2188265

0,060 0,829 0,365 0,115 0,806 0,460 -98 -48 -51 -90 38  
0,060 0,829 0,365 0,110 0,807 0,457 -97 -49 -51 -90 38  
0,060 0,829 0,365 0,096 0,810 0,450 -97 -49 -51 -90 38  
0,060 0,829 0,365 0,087 0,810 0,445 -97 -49 -51 -90 38  -99.00 -48.00 -48.00 -89.00 25.00 251 2188679

0,060 0,829 0,365 0,078 0,810 0,442 -97 -49 -51 -90 38  
0,060 0,829 0,365 0,071 0,808 0,440 -97 -49 -51 -90 38  
0,060 0,829 0,365 0,066 0,805 0,440 -97 -49 -51 -90 38  
0,060 0,829 0,365 0,065 0,803 0,441 -97 -49 -51 -90 38  
0,060 0,829 0,365 0,065 0,801 0,443 -97 -49 -50 -90 38  
0,060 0,829 0,365 0,066 0,798 0,446 -96 -49 -50 -90 38  
0,060 0,829 0,365 0,068 0,796 0,450 -96 -49 -50 -90 38  
0,060 0,829 0,365 0,073 0,794 0,456 -96 -49 -50 -90 38  
0,060 0,829 0,365 0,077 0,793 0,462 -96 -49 -50 -90 38  
0,060 0,823 0,365 0,082 0,792 0,469 -96 -49 -51 -90 38  
0,060 0,818 0,365 0,086 0,791 0,474 -97 -49 -51 -90 38  
0,061 0,814 0,365 0,091 0,791 0,482 -97 -49 -51 -90 38  -97.00 -50.00 -48.00 -89.00 25.00 290 2189861

0,061 0,807 0,365 0,098 0,792 0,492 -97 -49 -52 -90 38  
0,056 0,802 0,365 0,100 0,792 0,497 -97 -50 -52 -90 38  
0,052 0,798 0,365 0,102 0,794 0,504 -97 -49 -52 -90 38  
0,046 0,791 0,365 0,102 0,796 0,512 -98 -49 -52 -90 38  
0,041 0,786 0,365 0,100 0,797 0,516 -98 -49 -52 -90 38  -97.00 -50.00 -50.00 -89.00 25.00 255 2190359

0,037 0,781 0,364 0,098 0,797 0,518 -97 -49 -52 -90 38  
0,031 0,776 0,364 0,092 0,797 0,520 -97 -49 -52 -90 38  -98.00 -51.00 -50.00 -89.00 25.00 249 2190526

0,029 0,773 0,364 0,087 0,797 0,520 -97 -49 -52 -90 38  -98.00 -51.00 -50.00 -89.00 25.00 246 2190701

0,020 0,765 0,364 0,071 0,795 0,518 -97 -50 -52 -90 38  
0,015 0,764 0,364 0,063 0,794 0,516 -97 -50 -52 -90 38  
0,009 0,764 0,364 0,050 0,792 0,511 -97 -50 -52 -90 38  -98.00 -51.00 -50.00 -89.00 25.00 243 2190977

0,001 0,764 0,364 0,033 0,790 0,504 -97 -50 -52 -90 38  
-0,005 0,763 0,364 0,020 0,788 0,496 -97 -50 -52 -90 38  
-0,010 0,763 0,364 0,011 0,786 0,489 -97 -50 -52 -90 38  
-0,014 0,763 0,364 -0,001 0,784 0,479 -97 -50 -52 -90 38  
-0,020 0,760 0,364 -0,013 0,782 0,469 -97 -50 -52 -90 38  
-0,027 0,753 0,363 -0,027 0,779 0,454 -97 -50 -52 -90 38  
-0,032 0,748 0,363 -0,037 0,777 0,442 -97 -50 -52 -90 38  
-0,038 0,743 0,363 -0,047 0,775 0,429 -97 -50 -52 -90 38  
-0,044 0,737 0,363 -0,055 0,772 0,416 -97 -50 -52 -90 38  
-0,050 0,732 0,363 -0,061 0,770 0,406 -97 -50 -52 -90 38  
-0,052 0,730 0,363 -0,069 0,766 0,393 -97 -50 -52 -90 38  
-0,059 0,723 0,363 -0,076 0,762 0,380 -97 -50 -52 -90 38  
-0,064 0,717 0,363 -0,082 0,758 0,367 -97 -49 -51 -90 38  
-0,071 0,711 0,362 -0,089 0,753 0,351 -97 -49 -52 -90 38  
-0,076 0,707 0,362 -0,092 0,751 0,342 -97 -49 -52 -90 38  
-0,081 0,701 0,362 -0,098 0,746 0,327 -97 -49 -52 -90 38  
-0,088 0,694 0,362 -0,102 0,741 0,316 -97 -50 -52 -90 38  -98.00 -51.00 -50.00 -89.00 25.00 2408 2192647

-0,091 0,691 0,362 -0,104 0,738 0,308 -97 -49 -52 -90 38  
-0,097 0,684 0,364 -0,108 0,733 0,295 -97 -50 -52 -90 38  
-0,097 0,680 0,369 -0,109 0,732 0,293 -97 -50 -52 -90 38  -98.00 -51.00 -49.00 -89.00 25.00 238 2192944

-0,097 0,675 0,377 -0,114 0,724 0,278 -97 -50 -52 -90 38  -98.00 -51.00 -50.00 -89.00 25.00 243 2193091

-0,097 0,675 0,384 -0,116 0,720 0,272 -97 -50 -52 -90 38  
-0,097 0,675 0,387 -0,116 0,718 0,270 -97 -50 -52 -90 38  
-0,097 0,675 0,395 -0,118 0,713 0,263 -97 -50 -52 -90 38  
-0,097 0,675 0,403 -0,119 0,708 0,257 -97 -50 -52 -90 38  
-0,097 0,675 0,409 -0,119 0,703 0,252 -97 -50 -52 -90 38  
-0,097 0,675 0,419 -0,119 0,701 0,251 -97 -50 -52 -90 38  
-0,097 0,675 0,426 -0,118 0,697 0,250 -97 -49 -52 -90 38  
-0,097 0,675 0,431 -0,117 0,696 0,250 -97 -49 -52 -90 38  
-0,097 0,675 0,439 -0,116 0,693 0,252 -97 -49 -51 -90 38  -98.00 -51.00 -50.00 -89.00 25.00 2402 2193977

-0,098 0,675 0,446 -0,115 0,691 0,254 -97 -49 -51 -90 38  
-0,098 0,675 0,454 -0,112 0,687 0,260 -97 -49 -51 -90 38  -98.00 -51.00 -50.00 -89.00 25.00 2428 2194176

-0,098 0,674 0,461 -0,110 0,686 0,264 -97 -49 -51 -90 38  
-0,098 0,674 0,468 -0,106 0,683 0,272 -97 -49 -51 -90 38  
-0,098 0,674 0,476 -0,102 0,682 0,284 -97 -49 -51 -90 38  
-0,098 0,674 0,483 -0,100 0,682 0,291 -97 -49 -51 -90 38  
-0,098 0,674 0,490 -0,097 0,685 0,303 -97 -49 -51 -90 38  
-0,098 0,674 0,497 -0,094 0,688 0,316 -98 -49 -51 -90 38  
-0,098 0,674 0,502 -0,091 0,692 0,331 -98 -48 -51 -90 38  
-0,098 0,674 0,511 -0,087 0,696 0,353 -98 -49 -52 -90 38  
-0,101 0,674 0,513 -0,084 0,698 0,365 -98 -49 -52 -90 38  
-0,109 0,673 0,522 -0,082 0,700 0,384 -98 -49 -52 -90 38  -98.00 -51.00 -49.00 -89.00 25.00 272 2195146

-0,114 0,673 0,526 -0,079 0,702 0,403 -98 -49 -52 -90 38  
-0,118 0,673 0,530 -0,077 0,704 0,423 -98 -49 -52 -90 38  
-0,126 0,672 0,530 -0,074 0,704 0,450 -98 -49 -52 -90 38  
-0,132 0,672 0,530 -0,073 0,704 0,467 -98 -49 -52 -90 38  
-0,135 0,672 0,530 -0,072 0,703 0,480 -98 -49 -52 -90 38  
-0,142 0,671 0,530 -0,071 0,701 0,498 -98 -49 -52 -90 38  
-0,149 0,671 0,530 -0,070 0,697 0,519 -99 -49 -53 -90 38  
-0,155 0,671 0,530 -0,071 0,692 0,534 -99 -49 -53 -90 38  
-0,162 0,670 0,530 -0,071 0,689 0,542 -98 -49 -53 -90 38  -98.00 -51.00 -49.00 -89.00 25.00 234 2196060

-0,167 0,670 0,530 -0,073 0,686 0,550 -98 -49 -53 -90 38  
-0,173 0,670 0,530 -0,076 0,682 0,561 -98 -50 -53 -90 38  
-0,180 0,669 0,530 -0,079 0,680 0,567 -98 -49 -52 -90 38  
-0,184 0,669 0,530 -0,082 0,679 0,570 -98 -49 -52 -90 38  -99.00 -50.00 -51.00 -89.00 25.00 237 2196515

-0,192 0,669 0,529 -0,085 0,677 0,573 -98 -50 -53 -90 38  
-0,199 0,668 0,529 -0,089 0,677 0,574 -98 -50 -53 -90 38  -99.00 -51.00 -51.00 -89.00 25.00 268 2196666

-0,206 0,668 0,529 -0,095 0,679 0,571 -97 -50 -52 -90 38  -99.00 -51.00 -51.00 -89.00 25.00 231 2196778

-0,212 0,668 0,529 -0,096 0,679 0,570 -97 -50 -53 -90 38  
-0,219 0,667 0,529 -0,104 0,680 0,564 -97 -51 -53 -90 38  
-0,226 0,667 0,529 -0,110 0,681 0,558 -97 -51 -53 -90 38  
-0,235 0,666 0,529 -0,119 0,681 0,551 -97 -51 -53 -90 38  
-0,242 0,666 0,529 -0,125 0,680 0,544 -97 -51 -53 -90 38  -98.00 -50.00 -51.00 -89.00 25.00 230 2197330

-0,248 0,666 0,529 -0,132 0,680 0,538 -97 -51 -53 -90 38  
-0,255 0,665 0,529 -0,139 0,680 0,532 -97 -51 -53 -90 38  
-0,259 0,665 0,529 -0,146 0,680 0,527 -97 -51 -53 -90 38  
-0,267 0,665 0,528 -0,152 0,681 0,524 -97 -51 -53 -90 38  
-0,274 0,664 0,528 -0,162 0,683 0,521 -97 -51 -53 -90 38  
-0,279 0,664 0,528 -0,167 0,683 0,520 -97 -51 -53 -90 38  
-0,287 0,664 0,534 -0,176 0,684 0,519 -97 -52 -54 -90 38  
-0,293 0,663 0,539 -0,184 0,684 0,519 -96 -51 -53 -90 38  
-0,300 0,663 0,544 -0,188 0,683 0,520 -96 -51 -51 -90 38  -98.00 -51.00 -51.00 -89.00 25.00 240 2198152

-0,306 0,662 0,549 -0,197 0,682 0,522 -96 -50 -51 -90 38  -98.00 -53.00 -51.00 -89.00 25.00 227 2198259

-0,313 0,662 0,554 -0,199 0,681 0,523 -96 -51 -52 -90 38  -98.00 -53.00 -51.00 -89.00 25.00 237 2198332

-0,319 0,662 0,554 -0,210 0,676 0,527 -96 -50 -52 -90 38  -97.00 -53.00 -51.00 -89.00 25.00 224 2198475

-0,327 0,661 0,554 -0,220 0,671 0,530 -97 -51 -52 -90 38  -97.00 -53.00 -51.00 -89.00 25.00 223 2198547

-0,334 0,661 0,553 -0,226 0,668 0,532 -97 -51 -52 -90 38  
-0,340 0,661 0,553 -0,235 0,664 0,534 -97 -51 -52 -90 38  -97.00 -53.00 -49.00 -89.00 25.00 260 2198693

-0,347 0,660 0,553 -0,247 0,661 0,538 -97 -51 -52 -90 38  -97.00 -53.00 -50.00 -89.00 25.00 219 2198860

-0,354 0,660 0,553 -0,254 0,660 0,540 -96 -51 -52 -90 38  
-0,361 0,659 0,553 -0,264 0,660 0,543 -96 -51 -52 -90 38  
-0,367 0,659 0,553 -0,270 0,661 0,544 -96 -51 -52 -90 38  
-0,377 0,659 0,553 -0,288 0,665 0,545 -96 -51 -52 -90 38  -97.00 -53.00 -50.00 -89.00 25.00 217 2199275

-0,384 0,658 0,553 -0,299 0,669 0,546 -96 -51 -52 -90 38  
-0,390 0,658 0,553 -0,302 0,670 0,545 -97 -50 -52 -90 38  
-0,396 0,658 0,550 -0,309 0,672 0,545 -97 -51 -52 -90 38  
-0,404 0,657 0,544 -0,309 0,672 0,545 -97 -51 -52 -90 38  
-0,404 0,657 0,544 -0,312 0,673 0,544 -97 -51 -52 -90 38  
-0,404 0,657 0,544 -0,324 0,677 0,541 -97 -51 -52 -90 38  -97.00 -53.00 -50.00 -89.00 25.00 213 2199654

-0,404 0,657 0,544 -0,329 0,678 0,539 -96 -51 -52 -90 38  
-0,404 0,657 0,544 -0,342 0,680 0,533 -97 -51 -52 -90 38  -97.00 -53.00 -50.00 -89.00 25.00 208 2199878

-0,404 0,657 0,544 -0,350 0,681 0,526 -97 -51 -53 -90 38  -97.00 -53.00 -50.00 -89.00 25.00 209 2199949

-0,404 0,657 0,544 -0,355 0,680 0,520 -97 -51 -53 -90 38  
-0,404 0,657 0,544 -0,359 0,680 0,511 -97 -51 -53 -90 38  -97.00 -53.00 -50.00 -89.00 25.00 209 2200287

-0,404 0,657 0,544 -0,361 0,679 0,501 -97 -51 -53 -90 38  
-0,404 0,657 0,544 -0,362 0,677 0,494 -97 -51 -53 -90 38  
-0,404 0,657 0,544 -0,363 0,676 0,486 -97 -51 -53 -90 38  
-0,404 0,657 0,544 -0,362 0,674 0,473 -97 -52 -54 -90 38  
-0,404 0,657 0,544 -0,360 0,673 0,463 -96 -52 -53 -90 38  
-0,404 0,657 0,544 -0,359 0,674 0,455 -96 -52 -53 -90 38  -97.00 -53.00 -51.00 -89.00 25.00 211 2201005

-0,404 0,657 0,544 -0,357 0,675 0,447 -96 -52 -53 -90 38  
-0,404 0,657 0,544 -0,356 0,676 0,443 -96 -52 -53 -90 38  
-0,404 0,657 0,544 -0,355 0,678 0,439 -96 -52 -53 -90 38  
-0,404 0,657 0,544 -0,354 0,680 0,437 -95 -54 -54 -90 38  
-0,404 0,657 0,544 -0,353 0,682 0,436 -93 -58 -56 -90 38  
-0,404 0,657 0,544 -0,351 0,685 0,437 -91 -61 -57 -90 38  -97.00 -53.00 -51.00 -89.00 25.00 243 2201596

-0,404 0,657 0,544 -0,351 0,685 0,439 -90 -64 -59 -90 38  
-0,404 0,657 0,544 -0,348 0,686 0,443 -89 -65 -59 -90 38  -95.00 -57.00 -52.00 -89.00 25.00 211 2201816

-0,404 0,657 0,544 -0,345 0,685 0,451 -89 -66 -60 -90 38  
-0,404 0,657 0,544 -0,347 0,682 0,457 -89 -66 -60 -90 38  -93.00 -60.00 -54.00 -89.00 25.00 2418 2202015

-0,404 0,657 0,544 -0,347 0,677 0,469 -90 -66 -61 -90 38  -93.00 -61.00 -54.00 -89.00 25.00 211 2202087

-0,404 0,657 0,544 -0,349 0,674 0,478 -90 -65 -60 -90 38  
-0,404 0,657 0,544 -0,353 0,671 0,491 -90 -64 -60 -90 38  -91.00 -66.00 -56.00 -89.00 25.00 208 2202302

-0,404 0,657 0,544 -0,356 0,670 0,496 -91 -64 -60 -90 38  
-0,404 0,657 0,544 -0,362 0,669 0,504 -91 -64 -60 -90 38  -90.00 -67.00 -58.00 -89.00 25.00 208 2202516

-0,404 0,657 0,544 -0,367 0,668 0,510 -91 -63 -59 -90 38  
-0,404 0,657 0,544 -0,376 0,669 0,517 -91 -63 -59 -90 38  -90.00 -67.00 -58.00 -89.00 25.00 198 2202657

-0,404 0,657 0,544 -0,384 0,669 0,522 -91 -63 -58 -90 38  
-0,404 0,657 0,544 -0,395 0,669 0,526 -91 -60 -57 -90 38  
-0,404 0,657 0,544 -0,404 0,668 0,528 -92 -58 -55 -90 38  -91.00 -67.00 -57.00 -89.00 25.00 195 2203033

-0,404 0,657 0,544 -0,414 0,666 0,530 -94 -56 -54 -90 38  -91.00 -66.00 -57.00 -89.00 25.00 197 2203103

-0,404 0,657 0,544 -0,423 0,663 0,531 -94 -54 -54 -90 38  -91.00 -65.00 -56.00 -89.00 25.00 198 2203174

-0,404 0,657 0,544 -0,431 0,658 0,531 -95 -53 -53 -90 38  -91.00 -64.00 -56.00 -89.00 25.00 195 2203245

-0,404 0,657 0,544 -0,436 0,655 0,531 -95 -52 -52 -90 38  -92.00 -61.00 -54.00 -89.00 25.00 198 2203387

-0,404 0,657 0,544 -0,440 0,652 0,531 -96 -52 -53 -90 38  -93.00 -60.00 -53.00 -89.00 25.00 195 2203458

-0,404 0,657 0,544 -0,440 0,652 0,531 -96 -52 -53 -90 38  -94.00 -59.00 -53.00 -89.00 25.00 196 2203529

-0,404 0,657 0,544 -0,446 0,646 0,531 -96 -52 -53 -90 38  -94.00 -58.00 -52.00 -89.00 25.00 194 2203600

-0,404 0,657 0,544 -0,445 0,644 0,531 -96 -51 -53 -90 38  -95.00 -56.00 -52.00 -89.00 25.00 231 2203743

-0,404 0,657 0,544 -0,441 0,645 0,532 -96 -51 -53 -90 38  
-0,404 0,657 0,544 -0,439 0,646 0,532 -97 -51 -53 -90 38  
-0,404 0,657 0,544 -0,428 0,649 0,534 -96 -51 -53 -90 38  -95.00 -55.00 -51.00 -89.00 25.00 250 2204024

-0,404 0,657 0,544 -0,419 0,652 0,536 -96 -51 -53 -90 38  
-0,404 0,657 0,544 -0,412 0,653 0,538 -96 -51 -52 -90 38  -96.00 -54.00 -51.00 -89.00 25.00 213 2204268

-0,404 0,657 0,544 -0,389 0,657 0,543 -96 -51 -52 -90 38  -97.00 -54.00 -51.00 -89.00 25.00 209 2204367

-0,407 0,657 0,544 -0,374 0,659 0,546 -96 -52 -52 -90 38  -97.00 -54.00 -51.00 -88.00 25.00 225 2204509

-0,415 0,657 0,541 -0,358 0,663 0,550 -95 -52 -52 -90 38  
-0,422 0,656 0,535 -0,342 0,667 0,554 -95 -52 -53 -90 38  -97.00 -54.00 -51.00 -89.00 25.00 215 2204691

-0,427 0,656 0,530 -0,325 0,670 0,558 -95 -52 -53 -90 38  -97.00 -54.00 -51.00 -89.00 25.00 216 2204783

-0,433 0,656 0,525 -0,313 0,672 0,562 -95 -52 -53 -90 38  
-0,439 0,656 0,520 -0,308 0,673 0,563 -95 -52 -53 -90 38  
-0,448 0,655 0,511 -0,276 0,677 0,574 -95 -53 -53 -90 38  
-0,454 0,655 0,504 -0,271 0,678 0,575 -95 -53 -53 -90 38  
-0,462 0,654 0,496 -0,252 0,682 0,581 -95 -53 -53 -90 38  -96.00 -54.00 -51.00 -89.00 25.00 217 2205262

-0,468 0,654 0,491 -0,245 0,683 0,582 -95 -53 -53 -90 38  
-0,475 0,654 0,483 -0,232 0,684 0,585 -95 -53 -53 -90 38  
-0,483 0,654 0,476 -0,216 0,682 0,588 -95 -53 -53 -90 38  
-0,488 0,653 0,470 -0,213 0,681 0,588 -95 -53 -53 -90 38  
-0,496 0,653 0,462 -0,209 0,680 0,588 -95 -53 -53 -90 38  
-0,500 0,653 0,459 -0,209 0,680 0,586 -95 -53 -53 -90 38  
-0,500 0,653 0,459 -0,213 0,682 0,582 -95 -53 -53 -90 38  
-0,500 0,653 0,459 -0,220 0,683 0,579 -95 -53 -53 -90 38  
-0,500 0,653 0,459 -0,232 0,684 0,575 -95 -53 -53 -90 38  
-0,500 0,653 0,459 -0,240 0,684 0,574 -95 -53 -53 -90 38  
-0,500 0,653 0,459 -0,251 0,681 0,572 -95 -53 -53 -90 38  
-0,500 0,653 0,459 -0,261 0,679 0,572 -95 -53 -53 -90 38  
-0,500 0,653 0,459 -0,275 0,677 0,569 -95 -53 -53 -90 38  
-0,500 0,653 0,459 -0,280 0,677 0,569 -95 -52 -53 -90 38  
-0,500 0,653 0,459 -0,287 0,677 0,569 -95 -53 -53 -90 38  
-0,500 0,653 0,459 -0,294 0,677 0,570 -95 -52 -53 -90 38  
-0,500 0,653 0,459 -0,298 0,677 0,572 -95 -52 -53 -90 38  
-0,500 0,653 0,459 -0,299 0,676 0,573 -95 -52 -53 -90 38  -96.00 -54.00 -51.00 -89.00 25.00 218 2207129

-0,503 0,653 0,455 -0,295 0,674 0,574 -95 -52 -53 -90 38  
-0,512 0,652 0,446 -0,290 0,673 0,575 -95 -53 -53 -90 38  
-0,519 0,652 0,439 -0,279 0,672 0,575 -95 -53 -53 -90 38  
-0,521 0,652 0,436 -0,279 0,672 0,575 -95 -52 -53 -90 38  -96.00 -54.00 -51.00 -89.00 25.00 230 2207467

-0,531 0,651 0,426 -0,264 0,674 0,573 -95 -53 -53 -90 38  -96.00 -54.00 -51.00 -89.00 25.00 216 2207576

-0,539 0,651 0,417 -0,256 0,675 0,571 -95 -53 -53 -90 38  
-0,541 0,651 0,415 -0,249 0,676 0,569 -95 -53 -53 -90 38  
-0,551 0,651 0,405 -0,235 0,678 0,557 -95 -53 -53 -90 38  -96.00 -54.00 -51.00 -89.00 25.00 261 2207868

-0,558 0,650 0,397 -0,229 0,678 0,548 -95 -53 -53 -90 38  -96.00 -54.00 -51.00 -89.00 25.00 222 2208012

-0,564 0,650 0,390 -0,227 0,677 0,542 -95 -53 -53 -90 38  
-0,571 0,650 0,383 -0,227 0,671 0,525 -95 -53 -53 -90 38  
-0,578 0,649 0,375 -0,229 0,669 0,516 -95 -53 -54 -90 38  
-0,581 0,649 0,372 -0,237 0,664 0,503 -95 -54 -54 -90 38  
-0,581 0,649 0,372 -0,245 0,661 0,493 -95 -54 -54 -90 38  -96.00 -54.00 -51.00 -89.00 25.00 218 2208525

-0,581 0,649 0,372 -0,271 0,656 0,472 -95 -54 -54 -90 38  
-0,581 0,649 0,372 -0,293 0,654 0,459 -94 -54 -54 -90 38  
-0,581 0,649 0,372 -0,308 0,654 0,451 -94 -55 -54 -90 38  
-0,581 0,649 0,372 -0,331 0,652 0,440 -94 -55 -53 -90 38  
-0,581 0,649 0,372 -0,353 0,652 0,428 -94 -55 -54 -90 38  -96.00 -55.00 -52.00 -89.00 25.00 239 2209014

-0,581 0,649 0,372 -0,372 0,649 0,419 -94 -55 -54 -90 38  
-0,581 0,649 0,372 -0,396 0,648 0,406 -93 -56 -55 -90 38  
-0,581 0,649 0,372 -0,396 0,648 0,406 -93 -60 -58 -90 146  -95.00 -55.00 -52.00 -89.00 25.00 2430 2209263

-0,581 0,649 0,372 -0,421 0,647 0,392 -91 -70 -66 -90 146  -95.00 -56.00 -52.00 -89.00 25.00 233 2209365

-0,581 0,649 0,372 -0,424 0,647 0,389 -91 -70 -66 -90 146  -94.00 -57.00 -52.00 -89.00 25.00 233 2209520

-0,581 0,649 0,372 -0,435 0,645 0,379 -90 -71 -66 -90 146  
-0,581 0,649 0,372 -0,433 0,646 0,375 -89 -72 -66 -90 146  -94.00 -60.00 -53.00 -88.00 25.00 101 2209635

-0,581 0,649 0,372 -0,431 0,648 0,364 -89 -72 -66 -90 146  -94.00 -64.00 -56.00 -89.00 25.00 214 2209754

-0,581 0,649 0,372 -0,424 0,652 0,360 -89 -72 -66 -90 146  -93.00 -70.00 -60.00 -88.00 25.00 73 2209916

-0,581 0,649 0,372 -0,422 0,653 0,357 -89 -72 -66 -90 146  -92.00 -72.00 -63.00 -88.00 25.00 155 2210033

-0,581 0,649 0,372 -0,414 0,655 0,353 -89 -72 -66 -90 146  -91.00 -72.00 -64.00 -89.00 25.00 132 2210098

-0,581 0,649 0,372 -0,408 0,656 0,352 -89 -72 -66 -90 146  
-0,581 0,649 0,372 -0,403 0,656 0,352 -89 -72 -65 -90 146  
-0,581 0,649 0,372 -0,394 0,657 0,352 -88 -71 -65 -90 146  
-0,581 0,649 0,372 -0,383 0,659 0,355 -88 -71 -64 -90 146  -91.00 -72.00 -64.00 -89.00 25.00 129 2210507

-0,581 0,649 0,372 -0,375 0,661 0,358 -89 -69 -63 -90 38  
-0,581 0,649 0,372 -0,368 0,661 0,363 -89 -68 -62 -90 38  
-0,581 0,649 0,372 -0,367 0,660 0,364 -89 -67 -61 -90 38  -89.00 -73.00 -63.00 -89.00 25.00 36 2210783

-0,581 0,649 0,372 -0,360 0,659 0,374 -89 -67 -61 -90 38  -89.00 -73.00 -63.00 -89.00 25.00 32 2210844

-0,581 0,649 0,372 -0,358 0,658 0,383 -89 -67 -61 -90 38  -89.00 -73.00 -61.00 -89.00 25.00 796 2210948

-0,581 0,649 0,372 -0,355 0,658 0,401 -89 -67 -60 -90 38  -89.00 -71.00 -61.00 -89.00 25.00 1325 2211084

-0,581 0,649 0,372 -0,355 0,659 0,413 -88 -67 -60 -90 38  
-0,581 0,649 0,372 -0,356 0,660 0,423 -88 -67 -60 -90 38  
-0,581 0,649 0,372 -0,358 0,660 0,437 -88 -67 -60 -90 38  
-0,581 0,649 0,372 -0,360 0,660 0,453 -88 -67 -60 -90 38  
-0,581 0,649 0,372 -0,361 0,660 0,459 -88 -67 -60 -90 38  
-0,581 0,649 0,372 -0,367 0,658 0,482 -88 -67 -60 -90 38  
-0,581 0,649 0,372 -0,370 0,656 0,502 -87 -68 -60 -90 38  
-0,581 0,649 0,372 -0,372 0,655 0,513 -87 -68 -60 -90 38  
-0,581 0,649 0,372 -0,373 0,653 0,521 -87 -68 -60 -90 38  
-0,581 0,649 0,372 -0,374 0,651 0,529 -87 -68 -60 -90 38  
-0,581 0,649 0,372 -0,374 0,651 0,534 -87 -68 -60 -90 38  
-0,581 0,649 0,372 -0,372 0,651 0,541 -87 -68 -60 -90 38  
-0,581 0,649 0,372 -0,369 0,652 0,543 -86 -68 -59 -90 38  
-0,581 0,649 0,372 -0,368 0,652 0,543 -86 -68 -59 -90 38  
-0,581 0,649 0,372 -0,365 0,654 0,540 -86 -68 -59 -90 38  -89.00 -70.00 -58.00 -89.00 25.00 236 2212606

-0,581 0,649 0,372 -0,360 0,656 0,535 -86 -68 -59 -90 38  
-0,581 0,649 0,372 -0,358 0,657 0,532 -86 -69 -59 -90 38  
-0,581 0,649 0,372 -0,354 0,659 0,526 -85 -70 -60 -90 38  
-0,581 0,649 0,372 -0,352 0,659 0,521 -84 -71 -60 -90 38  
